47118	55455	10105618-n
47117	10672	08421975-n
47116	53793	01032710-a
47115	38787	00540701-n
47114	93052	11933903-n
47113	49706	02952450-a
47100	59488	00289555-n
47101	109156	02369989-a
47107	76833	01090107-v
47106	23282	01546921-n
47109	114243	01815030-a
47108	13897	00161431-a
47103	44655	00852506-v
47102	7705	02461830-n
47105	79216	02886907-n
47104	102433	01525017-a
47130	113142	01107544-v
47133	97292	02537238-v
47134	24213	14980910-n
47131	113410	00501723-a
47132	94101	00510576-v
47138	81765	02013427-v
47137	50901	15068134-n
47136	88601	07256932-n
47135	14801	06531657-n
47139	16794	05113462-n
47120	6434	08436562-n
47121	8276	03837422-n
47122	89288	14329159-n
47123	39173	10155692-n
47125	17981	02229055-v
47124	23685	12520406-n
47127	103872	00353013-n
47126	7872	00980527-a
47129	72594	03610524-n
47128	80395	03835941-n
47197	54625	01406904-n
47198	90725	02965936-n
47199	86303	14714213-n
47193	103154	06201042-n
47194	114333	02730102-a
47195	110366	02714578-a
47196	70781	09090271-n
47190	18530	02352390-n
47191	109485	00733804-v
47192	50769	11465425-n
47188	7499	00004258-n
47189	33223	04036004-n
47186	81591	05101174-n
47187	19151	11276285-n
47184	8898	12227658-n
47185	48329	00383281-n
47182	111097	03930313-n
47183	113318	02671577-a
47180	113782	05671526-n
47181	4997	01419149-a
47157	71547	00368367-v
47158	51979	02677567-v
47159	4894	04756887-n
47154	17081	00598318-n
47153	61755	00610010-v
47156	103452	12675716-n
47155	21757	00347009-r
47150	51296	14967893-n
47152	14875	01694709-n
47151	16910	14506656-n
47148	83725	13617046-n
47149	102713	01060924-n
47146	88242	13901490-n
47147	16233	06501918-n
47145	17383	01731545-n
47144	31443	08093653-n
47143	19290	02564973-v
47142	39749	04846243-n
47141	46718	05423319-n
47140	66303	13585309-n
47179	34434	05037197-n
47170	57904	04429971-n
47172	24214	13095543-n
47171	54233	00854876-n
47174	13695	02672831-n
47173	88430	08128645-n
47176	41445	00047356-n
47175	75467	04845863-n
47178	27249	14418395-n
47177	23428	09324118-n
47168	30891	13543093-n
47169	47727	15136723-n
47163	44194	12198286-n
47162	36495	12829582-n
47161	58860	04449550-n
47160	94102	02991690-a
47167	113976	00451513-r
47166	101697	01429359-a
47165	70609	00425002-a
47164	71403	01608706-v
75030	64419	05978472-n
76200	115901	03126922-a
75032	20367	00911572-n
75031	55860	13302001-n
75034	53212	00118844-a
75033	46876	01921772-v
76204	10296	07604307-n
75036	20667	02032415-v
75035	76834	06468640-n
76203	97476	14564779-n
76202	23283	12743009-n
75038	49489	10463028-n
75037	48845	12592351-n
76201	65501	02863247-a
76208	107272	02387792-v
76207	108166	04263257-n
75039	29557	00669478-a
76206	39646	02228874-n
76205	3889	08248157-n
76209	46609	06217657-n
75023	2321	05009170-n
75022	60707	10804732-n
75021	2710	12143676-n
75020	17408	02011460-n
75027	104473	01927904-a
75026	71911	08461875-n
75025	43397	11653728-n
75024	56306	05730365-n
75029	86304	07623263-n
75028	113870	00236164-r
75014	32440	14343735-n
75013	28196	06993445-n
75016	82128	02111499-v
75015	57589	02749247-v
75010	68242	02452240-v
75012	95662	01873163-a
75011	103155	00031214-r
75018	91933	06836165-n
75017	10053	14852003-n
75019	62366	00250691-v
75005	13648	00569733-n
75004	62829	02865814-a
75003	63926	07765862-n
75002	26937	00229399-r
75001	88602	07997338-n
75000	28130	10803838-n
75009	71733	09447666-n
75008	59326	05591770-n
75007	112107	00179579-r
75006	44422	08236963-n
76240	113871	04177755-n
76249	59327	02416898-a
76243	31039	06219009-n
76244	46025	11154174-n
76241	83358	00460134-r
76242	107404	01061203-n
76247	24215	03171094-n
76248	60554	05184620-n
76245	763	01511706-v
76246	46498	04759134-n
76238	14692	03969041-n
76239	61906	02996605-a
76230	24315	11712621-n
76231	12341	02447793-v
76232	6127	02528163-n
76233	23983	08310722-n
76234	50902	11077762-n
76235	2119	12433081-n
76236	114776	05925702-n
76237	35737	11287964-n
76229	36329	13274732-n
76227	21989	06917764-n
76228	43984	01449427-v
76225	38315	01590443-n
76226	32910	13534954-n
76223	70610	00943683-a
76224	92314	11806369-n
76221	117102	12731835-n
76222	90541	02224266-a
76220	104738	09176608-n
76216	95663	13093275-n
76217	58537	03874487-n
76218	40397	00592652-n
76219	21411	02351490-a
76212	75468	07053491-n
76213	113977	03114139-a
76214	32441	00201802-a
76215	76310	02932523-n
76210	89647	00337516-r
76211	56585	05822085-n
76286	41776	10534586-n
76285	67090	10108089-n
76288	58538	01174099-v
76287	115808	00043608-r
76289	9052	04152829-n
76280	55990	04469147-n
76281	12047	02015238-a
76282	640	00887463-v
76283	21300	05796222-n
76284	67442	02486060-v
76277	39939	02060719-n
76276	22526	01993408-a
76275	32662	10336730-n
76274	85119	13369159-n
76279	104616	02609439-v
76278	55456	03205458-n
76272	89289	15209316-n
76273	10604	06557047-n
76270	76630	00682329-a
76271	62830	01796924-v
76268	29082	03454211-n
76267	57019	04633959-n
76269	88431	01187271-v
76264	9382	14231794-n
76263	26696	02422068-a
75099	65669	12647560-n
75098	110562	00581637-a
76266	60241	02536456-n
76265	105303	01538469-v
75097	99207	03511333-n
75095	79866	10077278-n
75096	114864	02633218-v
76260	1992	02541509-v
76261	108167	00024417-a
75093	59328	00333808-r
75094	56877	14585048-n
76262	91412	02614653-n
75091	78869	02417028-a
75092	17808	01730799-v
75090	59159	04044307-n
76259	56150	04627936-n
76258	59160	00898425-n
76257	17459	09654518-n
76256	74633	01208221-a
76255	15591	07087508-n
75087	55595	15189684-n
75086	27692	14724025-n
76254	60242	03426462-n
76253	115902	07700167-n
75089	28817	01337915-n
76252	50619	01287388-v
75088	84762	12547503-n
75082	16911	03187268-n
76250	76835	02805845-n
76251	48330	11972759-n
75083	95513	15260277-n
75084	55861	13852820-n
75085	28497	01933988-n
75080	68243	14414503-n
75081	36411	00855169-n
75077	26697	02979836-n
75078	34758	00262529-a
75075	41988	11036668-n
75076	2609	08622950-n
75079	542	01090335-v
75070	33388	12603959-n
75074	14442	05796617-n
75073	49967	07310338-n
75072	89648	00166220-v
75071	114078	02852043-n
75064	71258	07826250-n
75065	19291	00042541-n
75066	10147	06543781-n
75067	53470	00416399-v
75068	90542	13392156-n
75069	116013	00223268-n
75061	54365	03055418-n
75060	76489	12177129-n
75063	56586	00896182-a
75062	10869	04829764-n
75059	43169	06682290-n
75057	93766	10300303-n
75058	45903	14139015-n
75055	72948	05722754-n
75056	40709	01089369-a
75053	29489	09401474-n
75054	71548	07768590-n
75052	116487	01470479-n
75051	108445	00688740-a
75050	116257	01181251-a
75046	38412	03133538-n
75047	76994	05719958-n
75048	37624	00411859-n
75049	69750	06574334-n
76298	63280	06913214-n
75042	65502	00564373-n
75043	21301	01416539-v
76299	92315	05102764-n
75044	111543	13438006-n
76296	2800	00249721-a
76297	44423	04012260-n
75045	56151	02446888-n
76295	59329	04363412-n
76294	61756	00068627-v
76293	2347	04377057-n
75041	64732	08299107-n
75040	41777	08244346-n
76292	96476	13958921-n
76291	65670	01196364-v
76290	34520	11982115-n
22905	112027	15270862-n
22906	101998	01348013-v
22903	99781	09257011-n
22904	105715	02837047-a
22901	85636	03027001-n
22902	50479	07348399-n
22900	3565	00079018-n
22919	16081	00126721-n
22918	54494	10974971-n
22923	95664	10452024-n
22924	80214	07743384-n
22921	91582	05781663-n
22922	20448	10163723-n
22927	79867	00628390-n
22928	27070	03575691-n
22925	33552	03369011-n
22926	6678	02820395-a
22920	113516	13129826-n
22908	73963	00482810-r
22907	79217	07549401-n
22909	47365	01956060-a
22910	78870	07637398-n
22911	104015	09787293-n
22912	82848	11992806-n
22913	46499	13692014-n
22914	50217	00147386-r
22915	31100	12025849-n
22916	35595	04514359-n
22917	27071	00056054-r
47686	98448	09700706-n
47685	56878	00910000-v
47688	85637	11377564-n
47687	87319	05688169-n
47689	94446	04207473-n
47680	112801	02225342-v
47681	108041	11712153-n
47682	77526	03205760-n
47683	388	05616246-n
47684	90345	08298737-n
47699	88052	00137940-v
47698	102714	00390147-r
47697	88432	01088547-v
47696	2744	04941453-n
47690	77689	14606137-n
47691	91762	03790953-n
47694	13696	05584265-n
47695	38134	08233426-n
47692	66608	01323338-v
47693	15119	07717858-n
47668	74957	07589458-n
47667	101839	09650729-n
47669	28951	07195404-n
47664	42499	00008602-v
47663	26017	13228194-n
47666	84237	12642964-n
47665	20783	05602982-n
47660	70448	07671581-n
47661	81951	01040031-v
47662	108689	00417884-r
47679	74456	02696246-n
47678	40502	00257269-v
47677	14619	14678762-n
47676	80396	12366053-n
47675	62189	01295528-n
47674	60555	01979395-n
47672	106216	12850168-n
47673	409	07109196-n
47670	44195	12980478-n
47671	50903	02100176-v
47738	5903	11544769-n
47737	93053	00195383-a
47739	76124	10708292-n
47734	27509	03098959-n
47733	94447	00483508-n
47736	42401	06072912-n
47735	30587	00459114-v
47730	14443	06980465-n
47732	31257	06338653-n
47731	87142	00196233-a
47729	12091	00365471-n
47728	75798	08167953-n
47727	36155	06728998-n
47726	69227	01246444-v
47725	114943	01365839-v
47724	13489	11409059-n
47723	110038	00136377-r
47722	4432	00242006-r
47721	69751	03115053-a
47720	31514	00361509-a
47716	53346	02470952-a
47715	30525	02902535-n
47718	109157	00942900-n
47717	80741	01198586-a
47719	78362	03139045-a
47710	107538	07046917-n
47712	71259	02881757-n
47711	62047	03376279-n
47714	3762	05434927-n
47713	69228	01259005-v
10590	60857	06063417-n
10591	54366	02557461-n
10592	49707	00550341-n
47707	104739	00592894-n
47706	106354	01174438-a
47705	5601	13986679-n
47704	103873	02736507-a
47709	33124	13088688-n
47708	71404	04276404-n
10594	103288	01825125-v
10593	113872	06192789-n
10596	114677	10023381-n
10595	32442	14182871-n
10598	109158	09675922-n
47703	91213	06692973-n
10597	9740	12997128-n
47702	91763	05013461-n
47701	58687	01141593-n
10599	16281	13394907-n
47700	80397	01562733-v
10581	110680	00319090-a
47770	78199	02319946-v
10580	28257	00563100-v
47772	90174	04935904-n
47771	73785	01232091-n
47777	70782	01852892-v
10588	91934	01079978-a
47778	39750	11631159-n
10589	57590	07645384-n
10586	12228	08019913-n
47779	53927	12318164-n
10587	15178	02313008-n
10584	101840	08643267-n
47773	87699	00926179-n
10585	7926	00204491-a
47774	18435	02970100-n
47775	53213	07865575-n
10582	53471	06866442-n
47776	17858	15107677-n
10583	62516	09780676-n
47761	102562	09541434-n
47760	63281	05777439-n
10570	85990	00669366-v
47768	116089	02533508-v
10575	83878	08241798-n
47769	36588	10643937-n
10576	21990	13537176-n
10577	38882	02752615-n
47766	24156	01415454-v
47767	40932	10062996-n
10578	22573	02521816-v
47764	34264	12861751-n
10571	55596	02401863-a
10572	100785	02424984-v
47765	64586	02068062-v
47762	10723	00851103-a
10573	20275	02144436-a
10574	104016	11832108-n
47763	88956	02757714-n
10579	93930	01826186-a
47750	36496	01749184-v
10562	29625	10822962-n
47751	89824	14331271-n
10563	8390	02279972-n
47752	86305	00986311-v
47753	105162	06010583-n
10560	91935	00174150-a
47754	102137	03017159-a
10561	74110	01666126-a
47755	45904	13725108-n
10566	38594	02028366-v
10567	26938	04562658-n
47756	19873	03137044-n
47757	109814	02976681-a
10564	97614	11622988-n
10565	31748	15255195-n
47758	57167	02231680-n
47759	49828	02191131-n
10568	107273	02127292-n
10569	64253	01966315-a
47742	81766	02901259-n
47743	6440	11423952-n
10550	55597	07886057-n
47740	105163	02431529-a
10551	67762	14720833-n
10552	72262	05485988-n
47741	84057	06710152-n
10553	24086	11293636-n
47746	95154	02474076-a
47747	55991	00763787-n
10554	90346	10227889-n
10555	4407	02033295-v
47744	62190	13580723-n
10556	2222	01201089-v
47745	94990	03284981-n
10557	107405	03151711-a
10558	50904	00033599-v
47748	3248	04708113-n
10559	94448	14974153-n
47749	54895	13697963-n
22978	92316	06579294-n
22979	77851	01137582-v
22976	40503	01443998-n
22977	75469	01321509-v
10547	84058	11524324-n
10546	47487	01235769-v
10549	103156	02864551-a
10548	90023	06403679-n
10543	1894	07270179-n
22970	90543	00497442-a
10542	82283	12409470-n
22971	82849	10534748-n
10545	107143	01658195-a
10544	92487	10174589-n
22974	4313	06278136-n
22975	63282	03991646-n
22972	25540	01461822-a
10541	80894	00946844-a
10540	5739	01306358-n
22973	64587	05192130-n
22987	90175	01377571-v
22988	110889	02105082-v
22989	56445	02247785-a
10539	18436	02377651-a
10538	40710	01798452-v
10537	47366	00384533-a
10536	1897	06947032-n
10535	1090	00013887-a
10534	34521	01492422-v
22980	55303	00816841-n
10533	76311	10723873-n
10532	12549	05943066-n
22981	56587	08060878-n
22982	857	00115254-r
10531	13139	10922501-n
10530	42500	02935115-a
22983	70449	02743426-n
22984	101841	00072790-a
22985	10746	04729328-n
22986	73786	02988304-n
10525	72949	00081881-r
10524	33125	14313440-n
10527	75288	08235076-n
10526	19950	12648196-n
10529	63429	00767918-v
10528	81064	02770362-v
22998	64588	13598408-n
22999	54085	00508367-r
22996	25833	04906026-n
22997	67587	03381450-n
22994	13869	05804793-n
22995	112295	00967897-a
22992	107783	10041787-n
10521	48846	00373811-a
10520	41874	02430580-v
22993	38690	01256124-n
10523	28131	07562984-n
22990	76312	01957202-n
10522	42816	11616260-n
22991	84579	10717337-n
10516	77363	10657165-n
10515	105304	00222662-a
10514	42817	05034761-n
10513	95514	02852589-a
10519	31911	01278423-a
10518	40933	12204925-n
10517	115809	04058594-n
10512	74958	07356970-n
10511	56588	08218004-n
10510	92843	15220625-n
10500	7526	00428000-n
10501	109159	00690892-a
22931	7174	05331171-n
22930	78691	00605498-v
10506	116935	00294702-r
22935	22848	06908968-n
10507	110563	08092960-n
22934	37625	02242293-n
10508	101540	05688486-n
22933	47841	07010692-n
22932	39087	12182414-n
10509	31668	00662527-n
10502	35427	14194942-n
22939	6609	01421807-n
10503	110462	10784436-n
22938	54769	13429585-n
22937	70450	00380789-a
10504	92116	07204110-n
22936	14390	00596807-n
10505	63927	06932435-n
22929	42611	01607600-n
22940	108168	14573432-n
22942	2750	08173515-n
22941	38972	01722645-v
22944	42185	09400667-n
22943	4350	00047745-v
22946	75289	00109261-a
22945	57020	00509706-n
22948	16123	05452516-n
22947	91031	13767146-n
22949	46877	01177314-v
22953	29016	02765868-n
22952	106217	01119033-a
22951	81405	06362172-n
22950	85120	02469443-v
22959	40398	01959918-a
22958	21333	00027268-v
22957	25885	13216475-n
22956	82129	04846383-n
22955	7975	05662532-n
22954	117345	13588381-n
22962	78363	02054779-a
22961	102868	00289737-n
22964	13735	00058002-n
22963	101541	05830832-n
22960	35826	05646039-n
22969	32053	13446197-n
22966	57021	06529630-n
22965	103453	02799301-a
22968	23597	01588172-a
22967	52796	03071782-n
90918	22269	01460813-n
90917	4656	06943771-n
90919	26121	00043411-a
90910	869	00117082-r
22802	79218	12150969-n
22803	112186	00264475-r
22800	10760	08841483-n
90912	19678	10178611-n
22801	111830	00436702-n
90911	85291	03825442-n
90914	112706	03045059-a
22806	16282	02180233-n
22807	29703	00384782-a
90913	6451	02273545-n
90916	19226	14982907-n
22804	54896	05682055-n
90915	28197	06979743-n
22805	93253	01841947-v
90909	43398	01522594-n
90908	50218	00312060-v
90907	33961	00316631-v
90906	81767	04629030-n
90901	37452	02382396-a
90900	112897	00382151-r
90905	45675	14744417-n
90904	25488	09175016-n
90903	20668	00937105-n
90902	11302	02374149-n
90940	114164	02654652-a
90941	28002	03782430-n
90939	76490	00810355-a
90936	95856	05681252-n
90935	62831	10095265-n
90938	15306	00776523-v
90937	16912	07472929-n
90932	63145	14251845-n
90931	111183	14570676-n
90934	73103	03606251-n
90933	70451	09866661-n
90930	16676	09395899-n
90929	45111	02425749-a
90928	4117	01286799-a
90927	7737	08409617-n
90926	81952	02389946-a
90925	88433	10671387-n
90924	54626	06805297-n
90923	57726	08236251-n
90922	88957	06337202-n
90921	17982	06744154-n
90920	116321	03007149-a
47789	52400	03191776-n
47788	84580	09526107-n
47785	94806	00264285-v
47784	93931	07793685-n
47787	104474	01062165-v
47786	28818	14637864-n
47780	106355	08619795-n
47781	24530	06029676-n
47782	35827	02461128-n
47783	59795	01669654-n
47799	45462	01620967-n
47798	3401	10388440-n
47797	102294	00395698-v
47796	16336	03584829-n
47795	114244	00511029-r
47793	111442	02452138-n
47794	59330	10491869-n
47791	108588	00318942-a
47792	58861	08073243-n
47790	116322	04024576-n
10399	97793	15238761-n
10397	115180	02441132-a
10398	52665	14391112-n
10395	65968	11026981-n
10396	72950	01550403-v
10394	21717	13563139-n
10393	28952	03688943-n
10391	13490	02762169-n
10390	22189	05402788-n
10481	17250	12662772-n
10482	100786	02818958-a
10480	25489	07839312-n
10486	77527	01031966-v
10485	114584	01788705-a
47831	571	08559508-n
10484	60556	01197750-v
47830	112466	02171836-a
10483	95330	00985909-a
47833	47842	02895154-n
47832	115331	10498699-n
10489	30652	02256365-n
10488	104017	10119953-n
47835	99364	01909275-v
10487	43051	01665816-a
47834	93054	09744262-n
47837	100939	02696920-a
47836	57727	00867644-v
47839	54495	11435358-n
47838	62048	09609561-n
10470	91413	09951524-n
10471	64733	08334319-n
10473	102138	04806169-n
47820	28819	02652877-a
10472	42818	00374677-n
10475	75799	15024773-n
10474	63756	00293753-n
47824	8582	04568298-n
10477	91032	05309965-n
10476	111443	06497013-n
47823	36497	02020310-a
10479	57458	08928582-n
47822	71549	01121989-a
10478	3227	00289082-a
47821	89102	10398033-n
47828	38316	07699682-n
47827	56744	04804451-n
47826	26882	14181713-n
47825	87700	04479939-n
47829	58688	03321419-n
47855	42501	12239880-n
47854	75135	02233352-v
47857	102434	02557749-n
47856	94807	12687957-n
47851	3093	14693733-n
47850	24708	06035014-n
47853	8722	10618848-n
47852	96639	04169597-n
47859	31989	12716400-n
47858	113783	00478904-r
10490	76313	01494586-a
10491	116438	02644771-v
10492	106753	02745395-n
10493	106356	05447962-n
10499	57306	00871123-n
47846	87535	02994617-a
10498	61330	07986617-n
47845	74634	02387790-a
47844	91033	04974681-n
47843	22527	12649065-n
47842	58862	02257149-n
10495	75136	01667816-v
10494	112898	02323726-a
47841	52518	00548266-v
10497	109160	00515147-r
47840	55457	14445226-n
10496	81592	03754822-n
47849	63578	13765531-n
47848	98928	00267268-a
47847	109370	00308269-v
47871	88603	00238064-r
47870	32982	02296153-v
10449	11533	01684663-v
10447	40399	12380926-n
10448	72425	14115799-n
47872	55030	13685678-n
10441	93602	01522450-n
47873	21516	11018439-n
10442	95857	14357693-n
47874	70085	00375387-a
10440	69592	11253097-n
47875	77170	06764623-n
10445	99782	01411450-n
47876	13669	07200813-n
10446	110996	04088593-n
47877	32054	02995998-n
10443	52262	11831521-n
47878	66461	00700517-v
10444	50349	10507565-n
47860	5885	08368907-n
10436	10016	02798290-n
10437	51147	05342673-n
10438	113873	02673139-a
47869	36412	09292348-n
10439	115181	00413222-r
47863	103578	10282920-n
47864	90544	06633205-n
47861	100121	09835153-n
10430	70452	01079396-a
10431	21638	01987545-n
47862	61164	04597400-n
10432	20410	06608728-n
47867	82130	10237464-n
47868	43985	00307182-a
10433	16940	00288190-n
10434	35027	14857021-n
47865	27072	01322675-v
10435	78200	00417643-n
47866	98283	01117823-a
10460	26753	07465960-n
47891	90726	13778671-n
47890	25092	03082807-n
47893	8245	07936548-n
47892	86306	05934852-n
22890	22747	02969163-n
22899	66923	01315330-n
10469	95155	07304353-n
22892	32275	03227856-n
47898	19753	01293650-n
10467	70253	10521288-n
10468	39174	11481824-n
47899	37626	00308593-a
22891	63146	03599761-n
10465	39088	00706222-n
22894	50091	00472671-v
22893	104475	00517240-v
10466	93055	10647359-n
22896	115474	11344235-n
10463	87320	00453424-v
47894	88604	09892693-n
10464	111941	10530475-n
47895	18911	00793580-v
22895	76125	00920881-a
10461	108446	07752264-n
47896	37938	14699209-n
22898	32983	09938851-n
47897	29915	07339098-n
22897	65671	03828020-n
10462	97794	07751737-n
47882	78010	01106715-n
47881	56745	04346855-n
47880	105305	01574560-n
10458	87143	04459773-n
10459	8102	05312782-n
47889	5193	11162206-n
10454	63430	03490784-n
10455	60708	04979002-n
10456	41446	13504739-n
47887	26630	03080731-n
47888	38883	00309368-n
10457	88958	12349315-n
47885	58214	09352578-n
10450	71550	01463537-a
10451	1496	14541852-n
47886	64254	13885836-n
10452	65819	01755504-v
47883	67763	02644050-a
10453	106092	01178577-a
47884	1021	03033362-n
22875	91414	00737193-v
22876	22748	04197235-n
22873	50350	02653996-v
22874	43279	00090610-n
22871	102715	01399366-n
10400	76995	00070641-n
22872	24316	15242719-n
10402	14331	06753299-n
22870	99208	09741722-n
10401	66304	01376801-n
10404	19517	02000547-v
10403	55598	00873671-n
10406	106754	10555430-n
10405	25272	14026981-n
90987	47612	09748239-n
10408	8231	00910203-n
22879	56152	00590241-v
90986	105851	00169881-r
10407	57591	14929350-n
22877	75633	00174870-r
90989	90868	01249962-a
90988	110564	06945010-n
10409	10593	12023407-n
22878	49233	14175727-n
90993	18497	13012613-n
90994	99365	08683177-n
90995	102869	11672269-n
90996	38788	11493452-n
90990	29916	14476290-n
90991	78519	11004861-n
90992	80042	11134466-n
22884	96640	03043667-a
22885	78201	05293773-n
22886	26362	01746359-n
22887	12392	00360041-a
22880	113411	00468739-r
22881	112296	05452765-n
22882	108169	12726357-n
22883	16124	14467395-n
22888	65327	15052063-n
22889	12690	02485451-v
90999	67764	13989443-n
90998	3477	06536389-n
90997	85451	01732131-a
10422	80742	01664369-n
22850	31749	10482587-n
10421	30190	01266152-n
10424	32131	14129351-n
10423	33296	00312932-n
22853	14753	09955015-n
22854	81768	10205714-n
10420	99783	05242239-n
22851	88778	03013550-a
22852	75949	07608866-n
22857	49113	02340096-a
22858	37939	06259584-n
10429	59331	02092173-n
22855	72263	01373545-a
22856	50620	00256237-a
10426	91936	13653821-n
10425	68589	07758260-n
22859	9957	01509079-v
10428	21412	05332225-n
10427	84763	03142636-a
10413	59642	04298053-n
10412	5963	00390198-n
10411	19518	02754197-a
22860	86471	04354182-n
10410	113784	01303855-v
22861	41778	01908641-a
22862	2863	13862780-n
22863	21173	01834485-v
22864	83359	08064888-n
22865	80559	04288165-n
22866	77364	01343372-v
22867	2268	07248801-n
10419	36963	11212226-n
22868	13242	01846916-v
22869	45112	00393161-n
10418	25433	02599784-n
10417	100458	14346190-n
10416	78871	00444070-r
10415	84238	07541449-n
10414	109919	00581205-v
90946	40617	07748912-n
22839	98781	10190516-n
90947	75137	14207711-n
22838	6171	02454379-n
90948	49596	07420671-n
22837	44424	05466244-n
90949	34037	02878628-n
90942	21132	10406765-n
22836	70453	07137622-n
90943	67258	02710530-a
22835	81769	11043836-n
22834	29853	11765277-n
90944	18206	09561970-n
90945	107539	02574481-a
22833	82458	12932365-n
22832	29704	02381261-n
22831	112978	09351905-n
22830	99784	00379233-r
90950	29917	10709876-n
90952	88243	01061100-a
90951	23938	00785684-a
22849	43517	06920010-n
90959	3742	11418750-n
22848	10054	02282376-a
90957	108304	02677549-a
90958	3694	00302464-v
90955	61010	03361550-n
22845	84239	02917377-n
22844	73267	09618957-n
90956	93932	03842868-n
90953	39089	08558289-n
22847	36675	08977948-n
22846	41989	15053568-n
90954	86143	11599165-n
22841	95665	08772137-n
22840	21991	08245549-n
22843	17983	00493259-v
22842	2615	06776138-n
90963	77171	01031405-a
90962	107540	09902256-n
90961	41447	12701491-n
90960	55304	11372054-n
90964	10880	00400427-v
22814	53794	15037664-n
90965	12191	03291819-n
22813	70783	02228215-n
22812	116737	01795900-n
90966	83024	12338655-n
90967	116014	11936199-n
22811	51705	13687278-n
47819	80895	01683900-n
22818	111444	15148707-n
90968	64093	04230707-n
47816	83544	04115144-n
90969	98929	09769803-n
22817	48331	14938199-n
47817	65672	03089879-n
47814	73435	08242428-n
22816	89825	00659373-v
47815	38789	10842030-n
22815	86472	00701877-v
47812	113143	14575952-n
47813	81065	04829922-n
47810	58689	09071349-n
47811	29317	13978709-n
22810	51439	02388215-v
90970	101999	02992241-a
22808	64420	04923299-n
22809	76996	01341580-n
90972	49829	13327503-n
90971	24771	00805810-a
90974	64094	07402147-n
90973	49490	11853979-n
22823	27073	02037713-n
47807	17343	05376844-n
90977	61165	04750764-n
22822	42612	06443658-n
47808	41152	07250198-n
90978	67443	05353507-n
90975	116738	02785412-a
22825	42716	10212338-n
47809	97293	13805456-n
22824	47127	01961059-n
90976	18659	07710007-n
22827	28258	02453035-a
47803	56446	00361684-n
47804	26883	01315805-n
22826	55031	13702102-n
90979	99366	11722621-n
47805	38973	01880673-v
22829	1716	08295580-n
22828	39940	09801533-n
47806	88434	11090235-n
47800	28883	13460129-n
47801	28003	12400261-n
47802	27074	07861557-n
22821	78872	00301654-r
22820	50480	11128673-n
90981	104740	01646292-n
22819	94265	12817129-n
90980	116015	13400580-n
90985	79219	04374315-n
90984	50351	10581278-n
90983	62517	02363351-n
90982	106218	09960001-n
82011	46374	06112505-n
82012	57592	02279819-n
82010	18437	07672914-n
82015	73613	05803212-n
82016	31314	09769929-n
82013	94991	01780434-v
82014	56447	12147699-n
82019	101383	13731959-n
82017	48592	01818704-n
82018	65328	02531503-n
82020	63431	00015720-a
82021	84581	12434634-n
82022	47246	01836246-n
82023	6179	00634276-n
82024	19912	00214289-r
82025	78202	04961472-n
82026	71551	03974769-n
82027	88779	13249805-n
82028	79050	01301056-a
82029	17722	01842235-n
82033	95858	00197956-v
82034	101384	10281896-n
82031	17221	10961816-n
82032	23329	05150129-n
82030	115810	02049147-a
82039	95331	02760344-v
82037	75634	00788473-n
82038	84240	03736064-n
82035	84241	01839598-n
82036	46610	06026088-n
82042	21517	01425511-v
82043	1991	09636339-n
82044	105852	13326871-n
82045	26698	04597066-n
82040	98607	10199783-n
82041	81770	00547454-n
82046	2877	01032040-n
82047	114426	00623105-a
82048	55728	00420716-v
82049	54086	06810238-n
90815	66924	15019844-n
90814	39552	08615001-n
82059	63283	08540416-n
90817	28443	05777830-n
82058	84242	06382716-n
90816	13000	02279772-v
82057	71090	01895383-v
90811	5386	09206375-n
90810	55992	12091377-n
90813	28323	06147308-n
90812	25541	10131268-n
82052	4174	09246883-n
82051	58215	11788223-n
82050	2031	12169776-n
82056	106900	06392660-n
90819	65184	11763473-n
82055	101111	05444610-n
90818	20539	07042249-n
82054	92844	02191040-a
82053	36861	01559294-n
90820	61166	02411683-a
90806	112187	00540396-n
82069	94629	02795640-a
90805	24265	05211451-n
82068	74959	00047406-a
90804	25273	02040233-a
90803	104741	13885111-n
90802	53082	13963192-n
90801	46878	03433247-n
90800	11303	05967977-n
82061	103739	00306682-r
82060	82284	02771564-v
82063	59017	13909752-n
82062	115811	00110919-r
82065	79543	01820684-a
82064	6441	01358572-n
90809	62367	02667244-n
90808	106501	12454705-n
82067	88605	00742164-a
90807	38595	02915055-a
82066	56153	14591635-n
82079	66750	01488385-n
82078	19568	14280298-n
82077	51560	09700253-n
82076	47977	12646197-n
82075	73104	08373244-n
82074	95666	01089614-v
82073	43399	06994700-n
82072	30815	03364008-n
82071	54627	07275823-n
82070	3751	01595596-a
82087	38413	08112630-n
82086	84243	11149373-n
82089	53472	07575392-n
82088	23499	00457038-n
82083	455	06043075-n
82082	97294	00638585-v
82085	86144	00222969-a
82084	570	00644503-n
82080	23376	13194328-n
82081	60243	10648909-n
10291	53083	03782558-n
47480	90347	08256151-n
10290	73787	03217653-n
47482	16283	07730207-n
47481	44089	07606278-n
47484	38691	02655355-n
10295	6793	07007171-n
47483	31669	12549192-n
10294	1892	00752493-v
47486	101262	06719203-n
10293	90545	03836602-n
47485	110792	01554017-n
10292	91214	00064083-r
10298	15876	00675540-n
47487	55032	02502232-v
10299	99508	01277952-a
47488	93056	11636835-n
10296	14368	01344293-v
47489	75950	11605396-n
10297	117192	02920464-a
47493	98782	02379820-a
47492	83360	02068946-a
47491	11944	08910394-n
