06:20:07,698 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-common/target/classes/com/minook/zeppa/ZeppaUserToUserRelationship.class" with enhanced definition
06:20:07,698 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 12 classes. Timings : input=382 ms, enhance=151 ms, total=533 ms. Consult the log for full details
07:21:28,134 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
07:21:28,470 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
07:21:28,985 (main) INFO  [DataNucleus.Enhancer] - Class "com.minook.zeppa.DeviceInfo" is already enhanced.
07:21:28,987 (main) INFO  [DataNucleus.Enhancer] - Class "com.minook.zeppa.EventComment" is already enhanced.
07:21:28,989 (main) INFO  [DataNucleus.Enhancer] - Class "com.minook.zeppa.EventTag" is already enhanced.
07:21:28,990 (main) INFO  [DataNucleus.Enhancer] - Class "com.minook.zeppa.EventTagFollow" is already enhanced.
07:21:28,991 (main) INFO  [DataNucleus.Enhancer] - Class "com.minook.zeppa.PhotoInfo" is already enhanced.
07:21:28,993 (main) INFO  [DataNucleus.Enhancer] - Class "com.minook.zeppa.ZeppaEvent" is already enhanced.
07:21:28,995 (main) INFO  [DataNucleus.Enhancer] - Class "com.minook.zeppa.ZeppaEventToUserRelationship" is already enhanced.
07:21:28,997 (main) INFO  [DataNucleus.Enhancer] - Class "com.minook.zeppa.ZeppaFeedback" is already enhanced.
07:21:28,999 (main) INFO  [DataNucleus.Enhancer] - Class "com.minook.zeppa.ZeppaNotification" is already enhanced.
07:21:29,001 (main) INFO  [DataNucleus.Enhancer] - Class "com.minook.zeppa.ZeppaUser" is already enhanced.
07:21:29,002 (main) INFO  [DataNucleus.Enhancer] - Class "com.minook.zeppa.ZeppaUserInfo" is already enhanced.
07:21:29,004 (main) INFO  [DataNucleus.Enhancer] - Class "com.minook.zeppa.ZeppaUserToUserRelationship" is already enhanced.
07:21:29,005 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 12 classes. Timings : input=477 ms, enhance=54 ms, total=531 ms. Consult the log for full details
03:07:25,140 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
03:07:25,460 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
03:07:26,302 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-api/target/classes/com/zeppamobile/api/datamodel/DeviceInfo.class" with enhanced definition
03:07:26,316 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-api/target/classes/com/zeppamobile/api/datamodel/EventComment.class" with enhanced definition
03:07:26,328 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-api/target/classes/com/zeppamobile/api/datamodel/EventTag.class" with enhanced definition
03:07:26,339 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-api/target/classes/com/zeppamobile/api/datamodel/EventTagFollow.class" with enhanced definition
03:07:26,348 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-api/target/classes/com/zeppamobile/api/datamodel/PhotoInfo.class" with enhanced definition
03:07:26,363 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-api/target/classes/com/zeppamobile/api/datamodel/ZeppaEvent.class" with enhanced definition
03:07:26,380 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-api/target/classes/com/zeppamobile/api/datamodel/ZeppaEventToUserRelationship.class" with enhanced definition
03:07:26,393 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-api/target/classes/com/zeppamobile/api/datamodel/ZeppaFeedback.class" with enhanced definition
03:07:26,409 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-api/target/classes/com/zeppamobile/api/datamodel/ZeppaNotification.class" with enhanced definition
03:07:26,417 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-api/target/classes/com/zeppamobile/api/datamodel/ZeppaUser.class" with enhanced definition
03:07:26,425 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-api/target/classes/com/zeppamobile/api/datamodel/ZeppaUserInfo.class" with enhanced definition
03:07:26,432 (main) INFO  [DataNucleus.Enhancer] - Writing class file "/Users/DrunkWithFunk21/Workspace/zeppaworkspace/Zeppa-AppEngine/zeppa-api/target/classes/com/zeppamobile/api/datamodel/ZeppaUserToUserRelationship.class" with enhanced definition
03:07:26,432 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 12 classes. Timings : input=738 ms, enhance=231 ms, total=969 ms. Consult the log for full details
03:13:47,064 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
03:13:47,380 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
03:13:47,996 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.DeviceInfo" is already enhanced.
03:13:47,998 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.EventComment" is already enhanced.
03:13:48,000 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.EventTag" is already enhanced.
03:13:48,001 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.EventTagFollow" is already enhanced.
03:13:48,003 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.PhotoInfo" is already enhanced.
03:13:48,006 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaEvent" is already enhanced.
03:13:48,008 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaEventToUserRelationship" is already enhanced.
03:13:48,009 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaFeedback" is already enhanced.
03:13:48,011 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaNotification" is already enhanced.
03:13:48,013 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaUser" is already enhanced.
03:13:48,015 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaUserInfo" is already enhanced.
03:13:48,016 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaUserToUserRelationship" is already enhanced.
03:13:48,017 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 12 classes. Timings : input=577 ms, enhance=56 ms, total=633 ms. Consult the log for full details
05:34:18,506 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
05:34:18,832 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
05:34:19,449 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.DeviceInfo" is already enhanced.
05:34:19,451 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.EventComment" is already enhanced.
05:34:19,452 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.EventTag" is already enhanced.
05:34:19,455 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.EventTagFollow" is already enhanced.
05:34:19,457 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.PhotoInfo" is already enhanced.
05:34:19,458 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaEvent" is already enhanced.
05:34:19,460 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaEventToUserRelationship" is already enhanced.
05:34:19,462 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaFeedback" is already enhanced.
05:34:19,464 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaNotification" is already enhanced.
05:34:19,466 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaUser" is already enhanced.
05:34:19,469 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaUserInfo" is already enhanced.
05:34:19,471 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaUserToUserRelationship" is already enhanced.
05:34:19,471 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 12 classes. Timings : input=577 ms, enhance=60 ms, total=637 ms. Consult the log for full details
06:51:20,745 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
06:51:21,060 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
06:51:21,694 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.DeviceInfo" is already enhanced.
06:51:21,696 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.EventComment" is already enhanced.
06:51:21,697 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.EventTag" is already enhanced.
06:51:21,699 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.EventTagFollow" is already enhanced.
06:51:21,700 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.PhotoInfo" is already enhanced.
06:51:21,702 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaEvent" is already enhanced.
06:51:21,704 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaEventToUserRelationship" is already enhanced.
06:51:21,706 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaFeedback" is already enhanced.
06:51:21,708 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaNotification" is already enhanced.
06:51:21,711 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaUser" is already enhanced.
06:51:21,713 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaUserInfo" is already enhanced.
06:51:21,715 (main) INFO  [DataNucleus.Enhancer] - Class "com.zeppamobile.api.datamodel.ZeppaUserToUserRelationship" is already enhanced.
06:51:21,715 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 12 classes. Timings : input=591 ms, enhance=61 ms, total=652 ms. Consult the log for full details
16:32:36,222 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
16:32:36,578 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
16:32:37,039 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=456 ms, enhance=0 ms, total=456 ms. Consult the log for full details
16:32:37,039 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
16:45:11,146 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
16:45:11,513 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
16:45:11,944 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=427 ms, enhance=0 ms, total=427 ms. Consult the log for full details
16:45:11,944 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
16:51:24,383 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
16:51:24,773 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
16:51:25,226 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=450 ms, enhance=0 ms, total=450 ms. Consult the log for full details
16:51:25,227 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
16:18:53,028 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
16:18:53,440 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
16:18:53,916 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=472 ms, enhance=0 ms, total=472 ms. Consult the log for full details
16:18:53,916 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
17:21:40,024 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
17:21:40,415 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
17:21:40,903 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=485 ms, enhance=0 ms, total=485 ms. Consult the log for full details
17:21:40,904 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
21:01:29,201 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
21:01:29,607 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
21:01:30,132 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=522 ms, enhance=0 ms, total=522 ms. Consult the log for full details
21:01:30,132 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
18:51:54,372 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
18:51:54,704 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
18:51:55,201 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed with success for 0 classes. Timings : input=491 ms, enhance=0 ms, total=491 ms. Consult the log for full details
18:51:55,201 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer completed and no classes were enhanced. Consult the log for full details
19:05:40,187 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer for API "JDO"
19:05:40,550 (main) INFO  [DataNucleus.Enhancer] - DataNucleus Enhancer (version 3.1.1) : Enhancement of classes
